country_pair_cat,year,ln_fdi_instock,l_ln_origin_gdp_pc,l_ln_host_gdp_pc,l_ln_origin_pop,l_ln_host_pop,log_dist,l_origin_social_protect_gdp,l_host_social_protect_gdp
AUT_POL,2008,-0.31971067,9.328607,10.754829,17.456264,15.931222,6.32225,15.59626832,19.40548895
AUT_POL,2009,-0.9544802,9.546916,10.853383,17.4564,15.934353,6.32225,15.50250951,19.58206629
AUT_RUS,2004,2.4447186,7.998044,10.380432,18.789816,15.910016,7.4239855,9.827406996,20.97219299
AUT_RUS,2005,1.7891034,8.319321,10.513838,18.78579,15.91622,7.4239855,9.137566363,20.56136148
AUT_RUS,2006,1.9603152,8.579882,10.555894,18.781975,15.923033,7.4239855,8.167246924,20.23215577
AUT_RUS,2011,4.353678,9.27566,10.754878,18.777302,15.939376,7.4239855,12.43516566,21.39940439
AUT_RUS,2012,4.5173163,9.571589,10.846906,18.778082,15.942747,7.4239855,11.1555976,20.69431497
AUT_SGP,2006,-0.5512597,10.307661,10.555894,15.266131,15.923033,9.182331,0.295179984,20.23215577
AUT_SVK,2007,-2.9742014,9.483342,10.612392,15.496907,15.92798,4.0879445,12.99019594,19.85819445
AUT_SVK,2008,0.10014319,9.683946,10.754829,15.497199,15.931222,4.0879445,13.17106766,19.40548895
AUT_SVK,2009,0.23691384,9.833621,10.853383,15.498056,15.934353,4.0879445,12.59741341,19.58206629
AUT_SVK,2010,-0.1389195,9.711902,10.778189,15.499389,15.936972,4.0879445,15.08531934,21.23554083
AUT_SVK,2011,-0.123658754,9.717195,10.754878,15.50032,15.939376,4.0879445,15.26654365,21.39940439
AUT_SVK,2012,0.9950787,9.808471,10.846906,15.50161,15.942747,4.0879445,14.74299137,20.69431497
AUT_SVN,2004,-0.3005106,9.607805,10.380432,14.506522,15.910016,5.6272054,16.68970488,20.97219299
AUT_SVN,2005,-0.46933982,9.756199,10.513838,14.507163,15.91622,5.6272054,16.47352806,20.56136148
AUT_SVN,2006,-0.9433018,9.807482,10.555894,14.508895,15.923033,5.6272054,16.51793229,20.23215577
AUT_SVN,2007,-0.40925217,9.889699,10.612392,14.512086,15.92798,5.6272054,16.05300519,19.85819445
AUT_SVN,2008,0.07115565,10.079175,10.754829,14.517678,15.931222,5.6272054,15.23062305,19.40548895
AUT_SVN,2009,0.3218133,10.222007,10.853383,14.519259,15.934353,5.6272054,15.53271043,19.58206629
AUT_SVN,2010,0.21435985,10.111875,10.778189,14.528298,15.936972,5.6272054,17.4515155,21.23554083
AUT_SVN,2011,0.6384813,10.062092,10.754878,14.532659,15.939376,5.6272054,18.14216438,21.39940439
AUT_SVN,2012,0.65236944,10.12604,10.846906,14.534737,15.942747,5.6272054,18.65157211,20.69431497
AUT_SWE,2004,2.6640594,10.518906,10.380432,16.008083,15.910016,7.1247277,22.96174777,20.97219299
AUT_SWE,2005,2.504565,10.65707,10.513838,16.012016,15.91622,7.1247277,22.5212336,20.56136148
AUT_SWE,2006,2.6632824,10.672084,10.555894,16.016016,15.923033,7.1247277,22.1310256,20.23215577
AUT_SWE,2007,3.4704595,10.743167,10.612392,16.02164,15.92798,7.1247277,21.32402185,19.85819445
AUT_SWE,2008,3.35273,10.88534,10.754829,16.029057,15.931222,7.1247277,20.20410284,19.40548895
AUT_SWE,2009,3.3957977,10.92978,10.853383,16.036846,15.934353,7.1247277,20.09499124,19.58206629
AUT_SWE,2010,3.3591278,10.741952,10.778189,16.045364,15.936972,7.1247277,21.77375578,21.23554083
AUT_SWE,2011,3.3762102,10.861552,10.754878,16.05389,15.939376,7.1247277,20.69178256,21.39940439
AUT_SWE,2012,3.4295099,10.996519,10.846906,16.061441,15.942747,7.1247277,20.03710418,20.69431497
AUT_TUR,2011,0.9535623,9.275415,10.754878,18.096708,15.939376,7.1507173,11.02193613,21.39940439
AUT_TUR,2012,1.0455945,9.335695,10.846906,18.112032,15.942747,7.1507173,10.67884102,20.69431497
AUT_UKR,2007,0.83984107,7.7409997,10.612392,17.661133,15.92798,6.9589086,19.96333883,19.85819445
AUT_UKR,2008,0.68792987,8.028003,10.754829,17.655165,15.931222,6.9589086,18.48601205,19.40548895
AUT_UKR,2009,0.4825865,8.265455,10.853383,17.64975,15.934353,6.9589086,20.25704132,19.58206629
AUT_UKR,2010,0.46567428,7.841099,10.778189,17.64531,15.936972,6.9589086,23.069195,21.23554083
AUT_UKR,2011,0.91499007,7.9946804,10.754878,17.641336,15.939376,6.9589086,22.91390343,21.39940439
AUT_UKR,2012,1.183427,8.180253,10.846906,17.637743,15.942747,6.9589086,13.6170165,20.69431497
AUT_USA,2004,4.467667,10.583967,10.380432,19.485764,15.910016,8.824487,7.095504113,20.97219299
AUT_USA,2005,4.6323266,10.638563,10.513838,19.495018,15.91622,8.824487,6.869351488,20.56136148
AUT_USA,2006,4.141575,10.69455,10.555894,19.504236,15.923033,8.824487,6.781991505,20.23215577
AUT_USA,2007,5.1938124,10.742869,10.612392,19.513878,15.92798,8.824487,6.707120727,19.85819445
AUT_USA,2008,5.0325594,10.778456,10.754829,19.523388,15.931222,8.824487,6.712153959,19.40548895
AUT_USA,2009,5.430644,10.786895,10.853383,19.532846,15.934353,8.824487,7.732597241,19.58206629
AUT_USA,2010,5.339669,10.760028,10.778189,19.541615,15.936972,8.824487,8.652186927,21.23554083
AUT_USA,2011,5.2505903,10.788635,10.754878,19.549906,15.939376,8.824487,9.009683132,21.39940439
AUT_USA,2012,5.3000536,10.817438,10.846906,19.557167,15.942747,8.824487,8.619429825,20.69431497
AZE_AUS,2012,-3.7976933,11.043207,8.8804035,16.92189,16.031784,9.491364,8.953327961,6.974962559
AZE_AUT,2012,-1.9096996,10.846906,8.8804035,15.942747,16.031784,7.931599,20.69431497,6.974962559
AZE_BEL,2012,-1.9307134,10.773604,8.8804035,16.216879,16.031784,8.206924,18.9746958,6.974962559
AZE_BGR,2012,-3.5411017,8.963648,8.8804035,15.809983,16.031784,7.7056427,12.21386462,6.974962559
AZE_CHE,2012,-0.013319,11.389804,8.8804035,15.883942,16.031784,8.146566,12.25653634,6.974962559
AZE_CHN,2012,-0.17622079,8.633755,8.8804035,21.019012,16.031784,8.616172,6.443186193,6.974962559
AZE_CYP,2012,-1.8519398,10.380766,8.8804035,13.9331455,16.031784,7.3545704,12.64260627,6.974962559
AZE_CZE,2012,-2.439043,9.985871,8.8804035,16.166513,16.031784,7.9890223,13.20484263,6.974962559
AZE_DEU,2012,0.5340185,10.7538595,8.8804035,18.200968,16.031784,8.156252,18.79846252,6.974962559
AZE_DNK,2012,-3.3112574,11.030909,8.8804035,15.533009,16.031784,8.071106,24.69269363,6.974962559
AZE_ESP,2012,-3.6123405,10.368331,8.8804035,17.660168,16.031784,8.405311,16.8241551,6.974962559
AZE_EST,2012,-3.645331,9.767372,8.8804035,14.0987625,16.031784,7.9188952,12.60707131,6.974962559
AZE_FIN,2012,-3.1784177,10.835469,8.8804035,15.499735,16.031784,7.9335494,22.65415073,6.974962559
AZE_FRA,2012,0.89554536,10.687178,8.8804035,17.995157,16.031784,8.247363,23.69992941,6.974962559
AZE_GBR,2012,1.9792184,10.637118,8.8804035,17.962748,16.031784,8.28915,16.6773079,6.974962559
AZE_GEO,2012,-2.488406,8.253909,8.8804035,15.138983,16.031784,6.1114607,6.374492173,6.974962559
AZE_HUN,2012,-3.7913494,9.555215,8.8804035,16.115265,16.031784,7.8540387,16.92267971,6.974962559
AZE_IRL,2012,-3.6121583,10.85609,8.8804035,15.337228,16.031784,8.385235,16.19964876,6.974962559
AZE_ISL,2012,-3.4374914,10.76884,8.8804035,12.67299,16.031784,8.555062,10.79478661,6.974962559
AZE_ISR,2012,-2.9294555,10.425289,8.8804035,15.86524,16.031784,7.400656,10.68040634,6.974962559
AZE_ITA,2012,0.936457,10.554111,8.8804035,17.899458,16.031784,8.043624,19.77946345,6.974962559
AZE_JPN,2012,-1.8552688,10.78245,8.8804035,18.666235,16.031784,8.927651,16.67997535,6.974962559
AZE_LVA,2012,-1.5361861,9.525348,8.8804035,14.538075,16.031784,7.869357,12.23946591,6.974962559
AZE_NLD,2012,1.1927141,10.899686,8.8804035,16.630505,16.031784,8.198042,16.74997963,6.974962559
AZE_NOR,2012,2.206745,11.520013,8.8804035,15.415522,16.031784,8.147963,17.17232632,6.974962559
AZE_POL,2012,-4.4676313,9.539177,8.8804035,17.45476,16.031784,7.847467,15.50799678,6.974962559
AZE_RUS,2012,0.8552217,9.571589,8.8804035,18.778082,16.031784,7.5656624,11.1555976,6.974962559
AZE_SVK,2012,-5.9877024,9.808471,8.8804035,15.50161,16.031784,7.9099526,14.74299137,6.974962559
AZE_SVN,2012,-4.3630857,10.12604,8.8804035,14.534737,16.031784,7.9772043,18.65157211,6.974962559
AZE_SWE,2012,-3.4141922,10.996519,8.8804035,16.061441,16.031784,8.024763,20.03710418,6.974962559
AZE_TUR,2012,2.252331,9.335695,8.8804035,18.112032,16.031784,7.4751534,10.67884102,6.974962559
AZE_UKR,2012,-2.2017317,8.180253,8.8804035,17.637743,16.031784,7.535741,13.6170165,6.974962559
AZE_USA,2012,0.7470853,10.817438,8.8804035,19.557167,16.031784,9.145465,8.619429825,6.974962559
AZE_YEM,2012,-3.9867523,7.2259336,8.8804035,16.985516,16.031784,7.9488106,4.542449229,6.974962559
BEL_AUS,2012,2.0445452,11.043207,10.773604,16.92189,16.216879,9.726727,8.953327961,18.9746958
BEL_AUT,2012,4.053175,10.846906,10.773604,15.942747,16.216879,6.8183374,20.69431497,18.9746958
BEL_AZE,2012,2.1800659,8.8804035,10.773604,16.031784,16.216879,8.206924,6.974962559,18.9746958
BEL_BGR,2012,-0.5787084,8.963648,10.773604,15.809983,16.216879,7.438199,12.21386462,18.9746958
BEL_CHE,2011,5.5056405,11.219973,10.700548,15.872823,16.203869,6.189199,12.39737421,18.79569981
BEL_CHE,2012,5.5876827,11.389804,10.773604,15.883942,16.216879,6.189199,12.25653634,18.9746958
BEL_CYP,2012,1.3946949,10.380766,10.773604,13.9331455,16.216879,7.97418,12.64260627,18.9746958
BEL_CZE,2012,3.3111188,9.985871,10.773604,16.166513,16.216879,6.5770674,13.20484263,18.9746958
BEL_DEU,2011,6.394831,10.640306,10.700548,18.219505,16.203869,5.2825747,19.9060487,18.79569981
BEL_DEU,2012,6.277471,10.7538595,10.773604,18.200968,16.216879,5.2825747,18.79846252,18.9746958
BEL_DNK,2012,2.7034857,11.030909,10.773604,15.533009,16.216879,6.642692,24.69269363,18.9746958
BEL_ESP,2011,4.7087245,10.33321,10.700548,17.656614,16.203869,7.1828384,16.58628872,18.79569981
BEL_ESP,2012,4.6232862,10.368331,10.773604,17.660168,16.216879,7.1828384,16.8241551,18.9746958
BEL_EST,2012,-2.6828425,9.767372,10.773604,14.0987625,16.216879,7.378445,12.60707131,18.9746958
BEL_FIN,2011,5.682735,10.7407875,10.700548,15.4951,16.203869,7.4094887,22.8059861,18.79569981
BEL_FIN,2012,4.5877485,10.835469,10.773604,15.499735,16.216879,7.4094887,22.65415073,18.9746958
BEL_FRA,2011,7.652495,10.612467,10.700548,17.99032,16.203869,5.569811,23.67431485,18.79569981
BEL_FRA,2012,7.716085,10.687178,10.773604,17.995157,16.216879,5.569811,23.69992941,18.9746958
BEL_GBR,2011,6.0219297,10.573362,10.700548,17.95493,16.203869,5.780063,16.88218834,18.79569981
BEL_GBR,2012,5.815168,10.637118,10.773604,17.962748,16.216879,5.780063,16.6773079,18.9746958
BEL_GRC,2012,0.48684305,10.162627,10.773604,16.222897,16.216879,7.6445484,20.21262722,18.9746958
BEL_HUN,2012,3.9208302,9.555215,10.773604,16.115265,16.216879,7.0299544,16.92267971,18.9746958
BEL_IDN,2012,1.6373087,8.200575,10.773604,19.317244,16.216879,9.342795,0.140598637,18.9746958
BEL_IRL,2012,3.9914663,10.85609,10.773604,15.337228,16.216879,6.653673,16.19964876,18.9746958
BEL_ISR,2012,1.2949682,10.425289,10.773604,15.86524,16.216879,8.084951,10.68040634,18.9746958
BEL_ITA,2011,5.0777855,10.487082,10.700548,17.89774,16.203869,7.0689416,19.85822498,18.79569981
BEL_ITA,2012,4.8317394,10.554111,10.773604,17.899458,16.216879,7.0689416,19.77946345,18.9746958
BEL_JPN,2011,5.0693116,10.703417,10.700548,18.668087,16.203869,9.155172,15.98554543,18.79569981
BEL_JPN,2012,4.91786,10.78245,10.773604,18.666235,16.216879,9.155172,16.67997535,18.9746958
BEL_LTU,2012,-2.905986,9.572044,10.773604,14.92345,16.216879,7.2926326,12.42778167,18.9746958
BEL_MLT,2012,0.28243053,10.035543,10.773604,12.939085,16.216879,7.5235004,13.80398414,18.9746958
BEL_MUS,2012,0.18505631,9.126636,10.773604,14.040575,16.216879,9.154126,5.053607019,18.9746958
BEL_NLD,2011,7.4100046,10.838601,10.700548,16.62584,16.203869,5.153484,16.74674235,18.79569981
BEL_NLD,2012,7.370564,10.899686,10.773604,16.630505,16.216879,5.153484,16.74997963,18.9746958
BEL_NOR,2011,5.3732357,11.382478,10.700548,15.40255,16.203869,6.9918876,17.38817977,18.79569981
BEL_NOR,2012,5.8869433,11.520013,10.773604,15.415522,16.216879,6.9918876,17.17232632,18.9746958
BEL_NZL,2012,-0.7957729,10.556504,10.773604,15.293472,16.216879,9.852817,16.57072026,18.9746958
BEL_POL,2012,3.38512,9.539177,10.773604,17.45476,16.216879,7.0567303,15.50799678,18.9746958
BEL_PRT,2012,1.3171914,10.0517435,10.773604,16.172352,16.216879,7.4450645,17.7478101,18.9746958
BEL_RUS,2012,0.7703146,9.571589,10.773604,18.778082,16.216879,7.723673,11.1555976,18.9746958
BEL_SGP,2012,3.593801,10.894709,10.773604,15.461027,16.216879,9.265914,1.565436577,18.9746958
BEL_SVK,2012,1.5938236,9.808471,10.773604,15.50161,16.216879,6.8786726,14.74299137,18.9746958
BEL_SVN,2012,-3.5991333,10.12604,10.773604,14.534737,16.216879,6.8208833,18.65157211,18.9746958
BEL_SWE,2011,5.4294705,10.861552,10.700548,16.05389,16.203869,7.157514,20.69178256,18.79569981
BEL_SWE,2012,5.0722394,10.996519,10.773604,16.061441,16.216879,7.157514,20.03710418,18.9746958
BEL_TUR,2012,1.2371486,9.335695,10.773604,18.112032,16.216879,7.6868014,10.67884102,18.9746958
BEL_UKR,2012,-3.1936698,8.180253,10.773604,17.637743,16.216879,7.516056,13.6170165,18.9746958
BEL_USA,2011,5.8896527,10.788635,10.700548,19.549906,16.203869,8.681302,9.009683132,18.79569981
BEL_USA,2012,5.670136,10.817438,10.773604,19.557167,16.216879,8.681302,8.619429825,18.9746958
BGR_ALB,2008,-1.2373132,8.187309,8.680324,14.9040785,15.83644,5.780887,8.018540077,10.12206016
BGR_AUS,2006,-3.0310671,10.434093,8.260888,16.830791,15.851388,9.645334,9.389974381,10.64851068
BGR_AUS,2007,-2.865853,10.492521,8.409653,16.845543,15.843793,9.645334,9.123021777,10.89693308
BGR_AUS,2008,-2.1876812,10.620353,8.680324,16.85179,15.83644,9.645334,8.983810536,10.12206016
BGR_AUS,2009,-1.849365,10.81178,8.890377,16.87183,15.829421,9.645334,8.76974511,10.66510618
BGR_AUS,2010,-2.7855954,10.663648,8.849307,16.89244,15.822978,9.645334,10.80715653,12.9100876
BGR_AUS,2011,-2.7580721,10.859425,8.83102,16.907995,15.816396,9.645334,8.955661015,12.87871291
BGR_AUS,2012,-2.883951,11.043207,8.963648,16.92189,15.809983,9.645334,8.953327961,12.21386462
BGR_AUT,2004,3.3831375,10.380432,7.9004974,15.910016,15.8664665,6.7101927,20.97219299,12.30014344
BGR_AUT,2005,4.01398,10.513838,8.120827,15.91622,15.858918,6.7101927,20.56136148,11.13029721
BGR_AUT,2006,4.3426967,10.555894,8.260888,15.923033,15.851388,6.7101927,20.23215577,10.64851068
BGR_AUT,2007,4.463511,10.612392,8.409653,15.92798,15.843793,6.7101927,19.85819445,10.89693308
BGR_AUT,2008,4.4857664,10.754829,8.680324,15.931222,15.83644,6.7101927,19.40548895,10.12206016
BGR_AUT,2009,4.54158,10.853383,8.890377,15.934353,15.829421,6.7101927,19.58206629,10.66510618
BGR_AUT,2010,4.302503,10.778189,8.849307,15.936972,15.822978,6.7101927,21.23554083,12.9100876
BGR_AUT,2011,4.263972,10.754878,8.83102,15.939376,15.816396,6.7101927,21.39940439,12.87871291
BGR_AUT,2012,4.2453804,10.846906,8.963648,15.942747,15.809983,6.7101927,20.69431497,12.21386462
BGR_AZE,2011,-3.49974,8.672966,8.83102,16.018753,15.816396,7.7056427,6.847050512,12.87871291
BGR_AZE,2012,-3.2367806,8.8804035,8.963648,16.031784,15.809983,7.7056427,6.974962559,12.21386462
BGR_BEL,2008,1.4383706,10.701079,8.680324,16.178785,15.83644,7.438199,16.74554411,10.12206016
BGR_BEL,2009,1.729845,10.787763,8.890377,16.186686,15.829421,7.438199,17.4034502,10.66510618
BGR_BEL,2010,1.743023,10.7117605,8.849307,16.194733,15.822978,7.438199,19.09745657,12.9100876
BGR_BEL,2011,1.6644568,10.700548,8.83102,16.203869,15.816396,7.438199,18.79569981,12.87871291
BGR_BEL,2012,1.8575379,10.773604,8.963648,16.216879,15.809983,7.438199,18.9746958,12.21386462
BGR_BLR,2007,-3.827264,8.255161,8.409653,16.077785,15.843793,7.1565137,13.47818386,10.89693308
BGR_BLR,2008,-3.3340075,8.462876,8.680324,16.073198,15.83644,7.1565137,13.44107516,10.12206016
BGR_BLR,2009,-2.9968276,8.760511,8.890377,16.069744,15.829421,7.1565137,12.49597506,10.66510618
BGR_BLR,2010,-2.9489937,8.585105,8.849307,16.067514,15.822978,7.1565137,13.13456067,12.9100876
BGR_BLR,2011,-2.937241,8.7293005,8.83102,16.065811,15.816396,7.1565137,13.65845211,12.87871291
BGR_BLR,2012,-2.8539302,8.782512,8.963648,16.063974,15.809983,7.1565137,11.40972188,12.21386462
BGR_CHE,2004,1.7686722,10.780779,7.9004974,15.808713,15.8664665,7.1986113,13.12021639,12.30014344
BGR_CHE,2005,1.9603561,10.884444,8.120827,15.815588,15.858918,7.1986113,13.11823211,11.13029721
BGR_CHE,2006,1.7678534,10.9142275,8.260888,15.821994,15.851388,7.1986113,12.95402562,10.64851068
BGR_CHE,2007,2.231859,10.960922,8.409653,15.828269,15.843793,7.1986113,12.24180243,10.89693308
BGR_CHE,2008,2.2268574,11.059665,8.680324,15.837206,15.83644,7.1986113,11.74385063,10.12206016
BGR_CHE,2009,2.260923,11.1911745,8.890377,15.849913,15.829421,7.1986113,11.25197574,10.66510618
BGR_CHE,2010,2.324028,11.155213,8.849307,15.862407,15.822978,7.1986113,12.41128373,12.9100876
BGR_CHE,2011,2.4824314,11.219973,8.83102,15.872823,15.816396,7.1986113,12.39737421,12.87871291
BGR_CHE,2012,2.670606,11.389804,8.963648,15.883942,15.809983,7.1986113,12.25653634,12.21386462
BGR_CHN,2008,-2.3365815,7.8987713,8.680324,20.999294,15.83644,8.904419,4.135380177,10.12206016
BGR_CHN,2009,-1.963694,8.151422,8.890377,21.004417,15.829421,8.904419,4.630288313,10.66510618
BGR_CHN,2010,-1.6488069,8.251204,8.849307,21.009392,15.822978,8.904419,5.418962124,12.9100876
BGR_CHN,2011,-0.25856015,8.422982,8.83102,21.014221,15.816396,8.904419,5.431603844,12.87871291
BGR_CHN,2012,-0.044335317,8.633755,8.963648,21.019012,15.809983,8.904419,6.443186193,12.21386462
BGR_CYP,2004,2.2191393,9.91602,7.9004974,13.809052,15.8664665,7.094751,9.828650614,12.30014344
BGR_CYP,2005,2.3255095,10.07713,8.120827,13.825865,15.858918,7.094751,10.37138073,11.13029721
BGR_CYP,2006,2.651926,10.125,8.260888,13.842797,15.851388,7.094751,11.0414713,10.64851068
BGR_CYP,2007,3.0648305,10.193517,8.409653,13.860012,15.843793,7.094751,10.58848529,10.89693308
BGR_CYP,2008,3.1413221,10.349612,8.680324,13.877276,15.83644,7.094751,9.979099568,10.12206016
BGR_CYP,2009,3.282711,10.474214,8.890377,13.893918,15.829421,7.094751,10.21408916,10.66510618
BGR_CYP,2010,3.2641535,10.376794,8.849307,13.909077,15.822978,7.094751,11.54196299,12.9100876
BGR_CYP,2011,3.252927,10.33587,8.83102,13.922221,15.816396,7.094751,12.2028945,12.87871291
BGR_CYP,2012,3.2898142,10.380766,8.963648,13.9331455,15.809983,7.094751,12.64260627,12.21386462
BGR_CZE,2004,1.819009,9.18739,7.9004974,16.13731,15.8664665,6.975289,13.1074708,12.30014344
BGR_CZE,2005,1.0252929,9.3661375,8.120827,16.137613,15.858918,6.975289,12.01070126,11.13029721
BGR_CZE,2006,2.0759227,9.498985,8.260888,16.138998,15.851388,6.975289,11.73317292,10.64851068
BGR_CZE,2007,1.9534793,9.627974,8.409653,16.141705,15.843793,6.975289,11.71846488,10.89693308
BGR_CZE,2008,1.9749248,9.818673,8.680324,16.147541,15.83644,6.975289,11.91752751,10.12206016
BGR_CZE,2009,2.049656,10.030069,8.890377,16.155834,15.829421,6.975289,11.90007646,10.66510618
BGR_CZE,2010,1.8701745,9.890483,8.849307,16.161531,15.822978,6.975289,13.12105178,12.9100876
BGR_CZE,2011,1.7033602,9.893845,8.83102,16.164446,15.816396,6.975289,13.21894659,12.87871291
BGR_CZE,2012,1.780462,9.985871,8.963648,16.166513,15.809983,6.975289,13.20484263,12.21386462
BGR_DEU,2004,2.5893052,10.32088,7.9004974,18.228724,15.8664665,7.359975,21.00455839,12.30014344
BGR_DEU,2005,2.5145476,10.438984,8.120827,18.228506,15.858918,7.359975,20.6376232,11.13029721
BGR_DEU,2006,2.884019,10.454397,8.260888,18.227938,15.851388,7.359975,20.63015568,10.64851068
BGR_DEU,2007,3.065846,10.503638,8.409653,18.22681,15.843793,7.359975,19.81974303,10.89693308
BGR_DEU,2008,3.3041432,10.641006,8.680324,18.225473,15.83644,7.359975,18.74201724,10.12206016
BGR_DEU,2009,3.3755233,10.729836,8.890377,18.223572,15.829421,7.359975,18.64599842,10.66510618
BGR_DEU,2010,3.2785227,10.63904,8.849307,18.221037,15.822978,7.359975,20.56534216,12.9100876
BGR_DEU,2011,3.1130555,10.640306,8.83102,18.219505,15.816396,7.359975,19.9060487,12.87871291
BGR_DEU,2012,3.1701636,10.7538595,8.963648,18.200968,15.809983,7.359975,18.79846252,12.21386462
BGR_DNK,2004,-0.2087401,10.608039,7.9004974,15.500162,15.8664665,7.4020762,23.7372377,12.30014344
BGR_DNK,2005,0.14432967,10.747457,8.120827,15.502747,15.858918,7.4020762,23.44751202,11.13029721
BGR_DNK,2006,1.1507198,10.795482,8.260888,15.505502,15.851388,7.4020762,22.73927274,10.64851068
BGR_DNK,2007,1.3510562,10.859518,8.409653,15.508788,15.843793,7.4020762,21.66823202,10.89693308
BGR_DNK,2008,1.434796,10.976561,8.680324,15.513223,15.83644,7.4020762,21.46279774,10.12206016
BGR_DNK,2009,1.3531549,11.071658,8.890377,15.519098,15.829421,7.4020762,21.59847236,10.66510618
BGR_DNK,2010,1.2239918,10.971009,8.849307,15.524449,15.822978,7.4020762,24.27312947,12.9100876
BGR_DNK,2011,1.1479491,10.968912,8.83102,15.528891,15.816396,7.4020762,24.8365201,12.87871291
BGR_DNK,2012,1.1551306,11.030909,8.963648,15.533009,15.809983,7.4020762,24.69269363,12.21386462
BGR_ESP,2004,-1.0328008,9.975609,7.9004974,17.557638,15.8664665,7.720816,12.74132764,12.30014344
BGR_ESP,2005,-0.06819552,10.123372,8.120827,17.574892,15.858918,7.720816,12.8069931,11.13029721
BGR_ESP,2006,1.3304929,10.185305,8.260888,17.591785,15.851388,7.720816,12.72569597,10.64851068
BGR_ESP,2007,2.427304,10.257049,8.409653,17.60869,15.843793,7.720816,12.69725211,10.89693308
BGR_ESP,2008,2.5507724,10.395418,8.680324,17.627201,15.83644,7.720816,12.84373621,10.12206016
BGR_ESP,2009,2.5831323,10.47952,8.890377,17.643154,15.829421,7.720816,13.77849448,10.66510618
BGR_ESP,2010,2.4647088,10.383875,8.849307,17.652012,15.822978,7.720816,16.01794909,12.9100876
BGR_ESP,2011,2.3711395,10.33321,8.83102,17.656614,15.816396,7.720816,16.58628872,12.87871291
BGR_ESP,2012,2.375045,10.368331,8.963648,17.660168,15.809983,7.720816,16.8241551,12.21386462
BGR_EST,2007,0.37397817,9.441088,8.409653,14.11325,15.843793,7.53204,9.324264461,10.89693308
BGR_EST,2008,0.24855277,9.716339,8.680324,14.108687,15.83644,7.53204,9.256819972,10.12206016
BGR_EST,2009,0.14658523,9.803366,8.890377,14.106007,15.829421,7.53204,11.4831325,10.66510618
BGR_EST,2010,-0.07566977,9.597391,8.849307,14.104078,15.822978,7.53204,15.42571466,12.9100876
BGR_EST,2011,0.031920608,9.591417,8.83102,14.101798,15.816396,7.53204,14.24655524,12.87871291
